"code","habitat","suitability","season","majorimportance"
"MAM040703001","Shrubland - Temperate","Suitable",NA,NA
"MAM040703001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM040703002","Forest - Boreal","Suitable","Resident","Yes"
"MAM040703002","Forest - Temperate","Suitable","Resident","Yes"
"MAM040703002","Artificial/Terrestrial - Plantations","Suitable","Resident","No"
"MAM040703002","Shrubland - Boreal","Marginal","Resident",NA
"MAM040703002","Shrubland - Temperate","Marginal","Resident",NA
"MAM040703003","Forest - Boreal","Suitable","Resident","Yes"
"MAM040703003","Forest - Temperate","Suitable","Resident","Yes"
"MAM040704001","Artificial/Terrestrial - Arable Land","Marginal",NA,NA
"MAM040704001","Shrubland - Temperate","Suitable",NA,NA
"MAM040704001","Grassland - Temperate","Suitable",NA,NA
"MAM040704001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM040704001","Desert - Temperate","Suitable",NA,NA
"MAM040704001","Desert - Cold","Suitable",NA,NA
"MAM040705001","Marine Intertidal - Salt Marshes (Emergent Grasses)","Suitable","Resident","Yes"
"MAM040705001","Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Suitable","Resident","Yes"
"MAM040705001","Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable","Resident","Yes"
"MAM040705001","Forest - Subtropical/Tropical Dry","Marginal",NA,NA
"MAM040705001","Artificial/Aquatic - Water Storage Areas (over 8ha)","Suitable","Resident","Yes"
"MAM040705001","Artificial/Aquatic - Ponds (below 8ha)","Suitable","Resident","Yes"
"MAM040705001","Artificial/Aquatic - Aquaculture Ponds","Suitable",NA,"Yes"
"MAM040705001","Artificial/Aquatic - Irrigated Land (includes irrigation channels)","Marginal",NA,NA
"MAM040705001","Artificial/Aquatic - Seasonally Flooded Agricultural Land","Marginal",NA,NA
"MAM040705001","Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable","Resident","Yes"
"MAM040705001","Forest - Subtropical/Tropical Moist Lowland","Marginal",NA,NA
"MAM040705001","Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level","Marginal",NA,NA
"MAM040705001","Forest - Subtropical/Tropical Swamp","Marginal",NA,NA
"MAM040705001","Shrubland - Subtropical/Tropical Moist","Marginal",NA,NA
"MAM040705001","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt)","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt)","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Permanent Inland Deltas","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Shrub Dominated Wetlands","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Marginal",NA,NA
"MAM040705001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident","Yes"
"MAM040705001","Wetlands (inland) - Freshwater Springs and Oases","Unknown",NA,NA
"MAM040705001","Marine Neritic - Estuaries","Suitable","Resident","Yes"
"MAM040706001","Forest - Boreal","Suitable",NA,NA
"MAM040706001","Forest - Subarctic","Suitable",NA,"Yes"
"MAM040706001","Forest - Temperate","Suitable",NA,"Yes"
"MAM040706001","Artificial/Terrestrial - Pastureland","Suitable",NA,NA
"MAM040706001","Artificial/Terrestrial - Plantations","Suitable",NA,"Yes"
"MAM040706001","Shrubland - Subarctic","Suitable",NA,"Yes"
"MAM040706001","Shrubland - Boreal","Suitable",NA,"Yes"
"MAM040706001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM040706001","Grassland - Tundra","Suitable",NA,"Yes"
"MAM040706001","Grassland - Subarctic","Suitable",NA,"Yes"
"MAM040706001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM040706001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable",NA,NA
"MAM040706001","Wetlands (inland) - Shrub Dominated Wetlands","Suitable",NA,"Yes"
"MAM040706001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM040706002","Artificial/Terrestrial - Arable Land","Marginal",NA,NA
"MAM040706002","Artificial/Terrestrial - Pastureland","Marginal",NA,NA
"MAM040706002","Shrubland - Temperate","Suitable",NA,NA
"MAM040706002","Grassland - Temperate","Suitable",NA,NA
"MAM040706003","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable",NA,"Yes"
"MAM040706003","Wetlands (inland) - Permanent Inland Deltas","Suitable",NA,"Yes"
"MAM040706003","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable",NA,"Yes"
"MAM040706003","Wetlands (inland) - Shrub Dominated Wetlands","Suitable",NA,"Yes"
"MAM040706003","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable",NA,"Yes"
"MAM040706003","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable",NA,"Yes"
"MAM040706004","Forest - Boreal","Suitable",NA,"Yes"
"MAM040706004","Forest - Subarctic","Suitable",NA,"Yes"
"MAM040706004","Marine Coastal/Supratidal - Coastal Sand Dunes","Suitable",NA,"Yes"
"MAM040706004","Forest - Temperate","Suitable",NA,"Yes"
"MAM040706004","Artificial/Terrestrial - Arable Land","Suitable",NA,NA
"MAM040706004","Artificial/Terrestrial - Pastureland","Suitable",NA,NA
"MAM040706004","Artificial/Terrestrial - Rural Gardens","Suitable",NA,"Yes"
"MAM040706004","Shrubland - Boreal","Suitable",NA,"Yes"
"MAM040706004","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM040706004","Grassland - Subarctic","Suitable",NA,"Yes"
"MAM040706004","Grassland - Temperate","Suitable",NA,"Yes"
"MAM040706004","Wetlands (inland) - Shrub Dominated Wetlands","Suitable",NA,NA
"MAM040706004","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM040706005","Marine Coastal/Supratidal - Coastal Sand Dunes","Suitable",NA,NA
"MAM040706005","Forest - Temperate","Suitable",NA,NA
"MAM040706005","Artificial/Terrestrial - Arable Land","Suitable",NA,NA
"MAM040706005","Artificial/Terrestrial - Pastureland","Suitable",NA,NA
"MAM040706005","Artificial/Terrestrial - Rural Gardens","Suitable",NA,NA
"MAM040706005","Shrubland - Temperate","Suitable",NA,NA
"MAM040706005","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable",NA,NA
"MAM040706005","Grassland - Temperate","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Shrub Dominated Wetlands","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable",NA,NA
"MAM040706005","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable",NA,NA
"MAM040706006","Forest - Boreal","Suitable",NA,NA
"MAM040706006","Forest - Temperate","Unknown",NA,NA
"MAM040706006","Artificial/Terrestrial - Arable Land","Suitable","Resident","Yes"
"MAM040706006","Artificial/Terrestrial - Pastureland","Suitable","Resident",NA
"MAM040706006","Artificial/Terrestrial - Plantations","Suitable","Resident",NA
"MAM040706006","Artificial/Terrestrial - Rural Gardens","Suitable","Resident",NA
"MAM040706006","Artificial/Terrestrial - Urban Areas","Suitable","Resident","No"
"MAM040706006","Forest - Subtropical/Tropical Moist Montane","Suitable",NA,NA
"MAM040706006","Shrubland - Boreal","Suitable",NA,NA
"MAM040706006","Shrubland - Temperate","Unknown",NA,NA
"MAM040706006","Shrubland - Subtropical/Tropical High Altitude","Suitable","Resident","Yes"
"MAM040706006","Grassland - Temperate","Unknown",NA,NA
"MAM040706006","Grassland - Subtropical/Tropical High Altitude","Unknown",NA,NA
"MAM040706006","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable","Resident","Yes"
"MAM050101001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050101001","Artificial/Terrestrial - Arable Land","Suitable",NA,"Yes"
"MAM050101001","Artificial/Terrestrial - Pastureland","Suitable",NA,"Yes"
"MAM050101001","Artificial/Terrestrial - Plantations","Suitable",NA,"Yes"
"MAM050101001","Artificial/Terrestrial - Rural Gardens","Suitable",NA,"Yes"
"MAM050101001","Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable",NA,"Yes"
"MAM050101001","Forest - Subtropical/Tropical Dry","Suitable",NA,"Yes"
"MAM050101001","Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable",NA,"Yes"
"MAM050101001","Forest - Subtropical/Tropical Moist Lowland","Suitable",NA,"Yes"
"MAM050101001","Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level","Suitable",NA,"No"
"MAM050101001","Forest - Subtropical/Tropical Swamp","Suitable",NA,"No"
"MAM050101001","Forest - Subtropical/Tropical Moist Montane","Suitable",NA,"Yes"
"MAM050101001","Savanna - Dry","Suitable",NA,"Yes"
"MAM050101001","Savanna - Moist","Suitable",NA,"Yes"
"MAM050101001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050101001","Shrubland - Subtropical/Tropical Dry","Suitable",NA,"Yes"
"MAM050101001","Shrubland - Subtropical/Tropical Moist","Suitable",NA,"No"
"MAM050101001","Shrubland - Subtropical/Tropical High Altitude","Suitable",NA,"No"
"MAM050101001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable",NA,"Yes"
"MAM050101001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050101001","Grassland - Subtropical/Tropical Dry","Suitable",NA,"Yes"
"MAM050101001","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable",NA,"Yes"
"MAM050101001","Grassland - Subtropical/Tropical High Altitude","Suitable",NA,"No"
"MAM050101001","Wetlands (inland) - Shrub Dominated Wetlands","Suitable",NA,"Yes"
"MAM050101001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable",NA,"Yes"
"MAM050101001","Desert - Hot","Marginal",NA,NA
"MAM050101001","Desert - Temperate","Marginal",NA,NA
"MAM050101001","Desert - Cold","Marginal",NA,NA
"MAM050201001","Forest - Temperate","Suitable",NA,NA
"MAM050201001","Artificial/Terrestrial - Pastureland","Marginal",NA,NA
"MAM050201001","Artificial/Terrestrial - Plantations","Marginal",NA,NA
"MAM050201001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050201001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable",NA,NA
"MAM050201001","Grassland - Temperate","Suitable",NA,NA
"MAM050202001","Forest - Boreal","Suitable",NA,"Yes"
"MAM050202001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050202001","Artificial/Terrestrial - Pastureland","Marginal",NA,NA
"MAM050202001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050202001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050202001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050203001","Forest - Boreal","Suitable",NA,"Yes"
"MAM050203001","Forest - Subarctic","Suitable",NA,"Yes"
"MAM050203001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050203001","Artificial/Terrestrial - Arable Land","Marginal",NA,NA
"MAM050203001","Artificial/Terrestrial - Pastureland","Suitable",NA,"Yes"
"MAM050203001","Artificial/Terrestrial - Plantations","Marginal",NA,NA
"MAM050203001","Artificial/Terrestrial - Rural Gardens","Marginal",NA,NA
"MAM050203001","Artificial/Terrestrial - Urban Areas","Marginal",NA,NA
"MAM050203001","Shrubland - Boreal","Suitable",NA,"Yes"
"MAM050203001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050203001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050203001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Marginal",NA,NA
"MAM050203001","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Marginal",NA,NA
"MAM050203001","Wetlands (inland) - Shrub Dominated Wetlands","Marginal",NA,NA
"MAM050203002","Forest - Boreal","Marginal",NA,NA
"MAM050203002","Forest - Temperate","Suitable",NA,"Yes"
"MAM050203002","Artificial/Terrestrial - Pastureland","Suitable",NA,"Yes"
"MAM050203002","Artificial/Terrestrial - Plantations","Suitable",NA,"No"
"MAM050203002","Shrubland - Boreal","Marginal",NA,NA
"MAM050203002","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050203002","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050203002","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable",NA,"Yes"
"MAM050204001","Forest - Boreal","Suitable",NA,"Yes"
"MAM050204001","Forest - Subarctic","Suitable",NA,"Yes"
"MAM050204001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050204001","Artificial/Terrestrial - Pastureland","Marginal",NA,NA
"MAM050204001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable",NA,"Yes"
"MAM050205001","Forest - Boreal","Suitable",NA,"Yes"
"MAM050205001","Grassland - Tundra","Suitable",NA,"Yes"
"MAM050301001","Forest - Boreal","Suitable",NA,NA
"MAM050301001","Forest - Temperate","Suitable",NA,NA
"MAM050301001","Artificial/Terrestrial - Arable Land","Marginal",NA,NA
"MAM050301001","Artificial/Terrestrial - Pastureland","Suitable",NA,NA
"MAM050301001","Unknown","Unknown",NA,NA
"MAM050301001","Shrubland - Boreal","Marginal",NA,NA
"MAM050301001","Shrubland - Temperate","Marginal",NA,NA
"MAM050301001","Grassland - Tundra","Marginal",NA,NA
"MAM050301001","Grassland - Temperate","Suitable",NA,NA
"MAM050302001","Grassland - Temperate","Suitable","Resident","Yes"
"MAM050302001","Desert - Temperate","Suitable","Resident","No"
"MAM050303001","Shrubland - Subtropical/Tropical Dry","Suitable","Resident","No"
"MAM050303001","Grassland - Temperate","Suitable","Resident","No"
"MAM050303001","Desert - Hot","Suitable","Resident","No"
"MAM050303001","Desert - Temperate","Suitable","Resident","Yes"
"MAM050303001","Desert - Cold","Suitable","Resident","Yes"
"MAM050303002","Marine Coastal/Supratidal - Coastal Sand Dunes","Suitable","Resident","No"
"MAM050303002","Artificial/Terrestrial - Pastureland","Suitable","Resident","No"
"MAM050303002","Desert - Hot","Suitable","Resident","Yes"
"MAM050304001","Forest - Temperate","Suitable",NA,NA
"MAM050304001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050304001","Shrubland - Subtropical/Tropical Dry","Suitable",NA,NA
"MAM050304001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable",NA,"Yes"
"MAM050304001","Grassland - Temperate","Suitable",NA,NA
"MAM050304001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050304001","Desert - Hot","Suitable",NA,NA
"MAM050304002","Forest - Temperate","Suitable","Resident","Yes"
"MAM050304002","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Resident","Yes"
"MAM050304002","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable","Resident","Yes"
"MAM050304003","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050304003","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050304004","Forest - Temperate","Suitable",NA,"Yes"
"MAM050304004","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050304004","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050304004","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050304005","Forest - Temperate","Suitable",NA,"Yes"
"MAM050304005","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050304005","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050304005","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050305001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050305001","Artificial/Terrestrial - Pastureland","Suitable",NA,"Yes"
"MAM050305001","Shrubland - Temperate","Suitable",NA,NA
"MAM050305001","Shrubland - Subtropical/Tropical Dry","Suitable",NA,NA
"MAM050305001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable",NA,NA
"MAM050305001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050305001","Grassland - Subtropical/Tropical Dry","Suitable",NA,"Yes"
"MAM050305001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM050306001","Forest - Temperate","Suitable",NA,"Yes"
"MAM050306001","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050306001","Grassland - Temperate","Suitable",NA,"Yes"
"MAM050306001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"MAM050306004","Forest - Temperate","Suitable",NA,NA
"MAM050306004","Artificial/Terrestrial - Pastureland","Marginal",NA,NA
"MAM050306004","Shrubland - Temperate","Suitable",NA,"Yes"
"MAM050306004","Grassland - Temperate","Suitable",NA,NA
"MAM050306004","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,NA
"MAM060101001","Forest - Boreal","Suitable",NA,NA
"MAM060101001","Forest - Temperate","Suitable",NA,NA
"MAM060101001","Artificial/Terrestrial - Rural Gardens","Suitable",NA,NA
"MAM060101003","Forest - Temperate","Suitable",NA,NA
"MAM060101003","Forest - Subtropical/Tropical Dry","Suitable",NA,NA
